"Profil du recensement, Recensement de la population de 2021"
"Revenu des particuliers en 2020","Total - Tranches de revenu d'emploi en 2020 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %)",19,30336130,"",14861555,"",15474580,"",  100.0,"",  100.0,"",  100.0,"",
"Revenu des particuliers en 2020","  Sans revenu d'emploi",,9208520,"",3955070,"",5253450,"",   30.4,"",   26.6,"",   33.9,"",
"Revenu des particuliers en 2020","  Ayant un revenu d'emploi",,21127615,"",10906485,"",10221125,"",   69.6,"",   73.4,"",   66.1,"",
"Revenu des particuliers en 2020","    Moins de 5 000 $ (comprend les pertes)",,2951135,"",1446185,"",1504955,"",   14.0,"",   13.3,"",   14.7,"",
"Revenu des particuliers en 2020","    5 000 $ à 9 999 $",,1739570,"",765825,"",973750,"",    8.2,"",    7.0,"",    9.5,"",
"Revenu des particuliers en 2020","    10 000 $ à 19 999 $",,2498120,"",1128310,"",1369810,"",   11.8,"",   10.3,"",   13.4,"",
"Revenu des particuliers en 2020","    20 000 $ à 29 999 $",,1960665,"",902615,"",1058050,"",    9.3,"",    8.3,"",   10.4,"",
"Revenu des particuliers en 2020","    30 000 $ à 39 999 $",,1903100,"",899905,"",1003190,"",    9.0,"",    8.3,"",    9.8,"",
"Revenu des particuliers en 2020","    40 000 $ à 49 999 $",,1859845,"",899795,"",960055,"",    8.8,"",    8.3,"",    9.4,"",
"Revenu des particuliers en 2020","    50 000 $ à 59 999 $",,1640805,"",842030,"",798780,"",    7.8,"",    7.7,"",    7.8,"",
"Revenu des particuliers en 2020","    60 000 $ à 69 999 $",,1367510,"",754825,"",612685,"",    6.5,"",    6.9,"",    6.0,"",
"Revenu des particuliers en 2020","    70 000 $ à 79 999 $",,1099625,"",637060,"",462570,"",    5.2,"",    5.8,"",    4.5,"",
"Revenu des particuliers en 2020","    80 000 $ à 89 999 $",,929490,"",539395,"",390095,"",    4.4,"",    4.9,"",    3.8,"",
"Revenu des particuliers en 2020","    90 000 $ à 99 999 $",,760035,"",439505,"",320530,"",    3.6,"",    4.0,"",    3.1,"",
"Revenu des particuliers en 2020","    100 000 $ et plus",,2417710,"",1651040,"",766670,"",   11.4,"",   15.1,"",    7.5,"",
"Revenu des particuliers en 2020","      100 000 $ à 124 999 $",,1129445,"",714235,"",415210,"",    5.3,"",    6.5,"",    4.1,"",
"Revenu des particuliers en 2020","      125 000 $ et plus",,1288265,"",936805,"",351460,"",    6.1,"",    8.6,"",    3.4,"",
"Revenu des particuliers en 2019","Total - Statistiques du revenu en 2019 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %)",23,30336135,"",14861555,"",15474575,"",  100.0,"",  100.0,"",  100.0,"",
"Revenu des particuliers en 2019","  Nombre de bénéficiaires d'un revenu total âgés de 15 ans et plus dans les ménages privés en 2019 - Données intégrales (100 %)",,28598395,"",13976715,"",14621680,"",   94.3,"",   94.0,"",   94.5,"",
"Revenu des particuliers en 2019","    Revenu total médian en 2019 parmi les bénéficiaires ($)",, 39200,"", 45200,"", 34000,"", 39200,"", 45200,"", 34000,"",
"Revenu des particuliers en 2019","  Nombre de bénéficiaires d'un revenu après impôt âgés de 15 ans et plus dans les ménages privés en 2019 - Données intégrales (100 %)",,28617610,"",13979960,"",14637655,"",   94.3,"",   94.1,"",   94.6,"",
"Revenu des particuliers en 2019","    Revenu après impôt médian en 2019 parmi les bénéficiaires ($)",, 35200,"", 40000,"", 31200,"", 35200,"", 40000,"", 31200,"",
"Revenu des particuliers en 2019","  Nombre de bénéficiaires d'un revenu du marché âgés de 15 ans et plus dans les ménages privés en 2019 - Données intégrales (100 %)",,25708470,"",12830580,"",12877890,"",   84.7,"",   86.3,"",   83.2,"",
"Revenu des particuliers en 2019","    Revenu du marché médian en 2019 parmi les bénéficiaires ($)",, 36800,"", 44000,"", 30800,"", 36800,"", 44000,"", 30800,"",
"Revenu des particuliers en 2019","  Nombre de bénéficiaires d'un revenu d'emploi âgés de 15 ans et plus dans les ménages privés en 2019 - Données intégrales (100 %)",,21241445,"",10932825,"",10308625,"",   70.0,"",   73.6,"",   66.6,"",
"Revenu des particuliers en 2019","    Revenu d'emploi médian en 2019 parmi les bénéficiaires ($)",, 38000,"", 44400,"", 32800,"", 38000,"", 44400,"", 32800,"",
"Revenu des particuliers en 2019","  Nombre de bénéficiaires de transferts gouvernementaux âgés de 15 ans et plus dans les ménages privés en 2019 - Données intégrales (100 %)",,23196815,"",10876635,"",12320175,"",   76.5,"",   73.2,"",   79.6,"",
"Revenu des particuliers en 2019","    Transferts gouvernementaux médians en 2019 parmi les bénéficiaires ($)",,  4240,"",  1960,"",  6450,"",  4240,"",  1960,"",  6450,"",
"Revenu des particuliers en 2019","  Nombre de bénéficiaires de prestations de l'assurance emploi âgés de 15 ans et plus dans les ménages privés en 2019 - Données intégrales (100 %)",,2428800,"",1182025,"",1246770,"",    8.0,"",    8.0,"",    8.1,"",
"Revenu des particuliers en 2019","    Prestations de l'assurance emploi médianes en 2019 parmi les bénéficiaires ($)",,  5720,"",  5560,"",  5960,"",  5720,"",  5560,"",  5960,"",
"Revenu des particuliers en 2019","Total - Statistiques du revenu en 2019 pour la population âgée de 15 ans et plus dans les ménages privés - Données-échantillon (25 %)",24,30335920,"",14861245,"",15474670,"",  100.0,"",  100.0,"",  100.0,"",
"Revenu des particuliers en 2019","  Nombre de bénéficiaires d'un revenu total âgés de 15 ans et plus dans les ménages privés en 2019 - Données-échantillon (25 %)",,28599665,"",13976240,"",14623425,"",   94.3,"",   94.0,"",   94.5,"",
"Revenu des particuliers en 2019","    Revenu total moyen en 2019 parmi les bénéficiaires ($)",, 52350,"", 61250,"", 43800,"", 52350,"", 61250,"", 43800,"",
"Revenu des particuliers en 2019","  Nombre de bénéficiaires d'un revenu après impôt âgés de 15 ans et plus dans les ménages privés en 2019 - Données-échantillon (25 %)",,28618280,"",13979265,"",14639015,"",   94.3,"",   94.1,"",   94.6,"",
"Revenu des particuliers en 2019","    Revenu après impôt moyen en 2019 parmi les bénéficiaires ($)",, 42920,"", 49000,"", 37160,"", 42920,"", 49000,"", 37160,"",
"Revenu des particuliers en 2019","  Nombre de bénéficiaires d'un revenu du marché âgés de 15 ans et plus dans les ménages privés en 2019 - Données-échantillon (25 %)",,25709140,"",12829990,"",12879155,"",   84.7,"",   86.3,"",   83.2,"",
"Revenu des particuliers en 2019","    Revenu du marché moyen en 2019 parmi les bénéficiaires ($)",, 51040,"", 60800,"", 41320,"", 51040,"", 60800,"", 41320,"",
"Revenu des particuliers en 2019","  Nombre de bénéficiaires d'un revenu d'emploi âgés de 15 ans et plus dans les ménages privés en 2019 - Données-échantillon (25 %)",,21242575,"",10934760,"",10307815,"",   70.0,"",   73.6,"",   66.6,"",
"Revenu des particuliers en 2019","    Revenu d'emploi moyen en 2019 parmi les bénéficiaires ($)",, 50560,"", 58800,"", 41800,"", 50560,"", 58800,"", 41800,"",
"Revenu des particuliers en 2019","  Nombre de bénéficiaires de transferts gouvernementaux âgés de 15 ans et plus dans les ménages privés en 2019 - Données-échantillon (25 %)",,23191860,"",10869800,"",12322065,"",   76.5,"",   73.1,"",   79.6,"",
"Revenu des particuliers en 2019","    Transferts gouvernementaux moyens en 2019 parmi les bénéficiaires ($)",,  7950,"",  6990,"",  8800,"",  7950,"",  6990,"",  8800,"",
"Revenu des particuliers en 2019","  Nombre de bénéficiaires de prestations de l'assurance emploi âgés de 15 ans et plus dans les ménages privés en 2019 - Données-échantillon (25 %)",,2430165,"",1181385,"",1248780,"",    8.0,"",    7.9,"",    8.1,"",
"Revenu des particuliers en 2019","    Prestations de l'assurance emploi moyennes en 2019 parmi les bénéficiaires ($)",,  7560,"",  6880,"",  8210,"",  7560,"",  6880,"",  8210,"",
"Revenu des particuliers en 2019","Total - Statistiques du revenu d'emploi en 2019 pour la population âgée de 15 ans et plus dans les ménages privés - Données-échantillon (25 %)",25,30335920,"",14861250,"",15474670,"",  100.0,"",  100.0,"",  100.0,"",
"Revenu des particuliers en 2019","  Nombre de bénéficiaires d'un revenu d'emploi en 2019 qui ont travaillé toute l'année à plein temps en 2020 - Données-échantillon (25 %)",13,9831805,"",5446500,"",4385305,"",   32.4,"",   36.6,"",   28.3,"",
"Revenu des particuliers en 2019","    Revenu d'emploi médian en 2019 pour les travailleurs qui ont travaillé toute l'année à plein temps en 2020 ($)",14, 60000,"", 66000,"", 53600,"", 60000,"", 66000,"", 53600,"",
"Revenu des particuliers en 2019","    Revenu d'emploi moyen en 2019 pour les travailleurs qui ont travaillé toute l'année à plein temps en 2020 ($)",15, 73200,"", 81900,"", 62250,"", 73200,"", 81900,"", 62250,"",
"Revenu des particuliers en 2019","  Nombre de bénéficiaires d'un revenu d'emploi en 2019 qui ont travaillé une partie de l'année et/ou à temps partiel en 2020 - Données-échantillon (25 %)",16,7934985,"",3759675,"",4175305,"",   26.2,"",   25.3,"",   27.0,"",
"Revenu des particuliers en 2019","    Revenu d'emploi médian en 2019 pour les travailleurs qui ont travaillé une partie de l'année et/ou à temps partiel en 2020 ($)",, 24200,"", 28000,"", 21800,"", 24200,"", 28000,"", 21800,"",
"Revenu des particuliers en 2019","    Revenu d'emploi moyen en 2019 pour les travailleurs qui ont travaillé une partie de l'année et/ou à temps partiel en 2020 ($)",, 35200,"", 41280,"", 29720,"", 35200,"", 41280,"", 29720,"",
"Revenu des particuliers en 2019","Composition du revenu total en 2019 de la population âgée de 15 ans et plus dans les ménages privés - Données-échantillon (25 %)",,  100.0,"",  100.0,"",  100.0,"",  100.0,"",  100.0,"",  100.0,"",
"Revenu des particuliers en 2019","  Revenu du marché (%)",,   87.6,"",   91.2,"",   83.0,"",   87.6,"",   91.2,"",   83.0,"",
"Revenu des particuliers en 2019","    Revenu d'emploi (%)",,   71.8,"",   75.0,"",   67.2,"",   71.8,"",   75.0,"",   67.2,"",
"Revenu des particuliers en 2019","  Transferts gouvernementaux (%)",,   12.3,"",    8.9,"",   16.9,"",   12.3,"",    8.9,"",   16.9,"",
"Revenu des particuliers en 2019","    Prestations de l'assurance emploi (%)",,    1.2,"",    1.0,"",    1.6,"",    1.2,"",    1.0,"",    1.6,"",
"Revenu du ménage en 2020","Total - Statistiques du revenu pour les ménages privés - Données intégrales (100 %)",26,14978940,"",,"...",,"...",,"...",,"...",,"...",
"Revenu du ménage en 2020","  Revenu total médian des ménages en 2020 ($)",, 84000,"",,"...",,"...", 84000,"",,"...",,"...",
"Revenu du ménage en 2020","  Revenu après impôt médian des ménages en 2020 ($)",, 73000,"",,"...",,"...", 73000,"",,"...",,"...",
"Revenu du ménage en 2020","    Total - Statistiques du revenu en 2020 pour les ménages privés comptant une personne - Données intégrales (100 %)",,4396015,"",,"...",,"...",,"...",,"...",,"...",
"Revenu du ménage en 2020","      Revenu total médian des ménages comptant une personne en 2020 ($)",, 41600,"",,"...",,"...", 41600,"",,"...",,"...",
"Revenu du ménage en 2020","      Revenu après impôt médian des ménages comptant une personne en 2020 ($)",, 37200,"",,"...",,"...", 37200,"",,"...",,"...",
"Revenu du ménage en 2020","    Total - Statistiques du revenu en 2020 pour les ménages privés comptant deux personnes ou plus - Données intégrales (100 %)",,10582930,"",,"...",,"...",,"...",,"...",,"...",
"Revenu du ménage en 2020","      Revenu total médian des ménages comptant deux personnes ou plus en 2020 ($)",,105000,"",,"...",,"...",105000,"",,"...",,"...",
"Revenu du ménage en 2020","      Revenu après impôt médian des ménages comptant deux personnes ou plus en 2020 ($)",, 91000,"",,"...",,"...", 91000,"",,"...",,"...",
"Revenu du ménage en 2020","Total - Statistiques du revenu pour les ménages privés - Données-échantillon (25 %)",27,14978940,"",,"...",,"...",,"...",,"...",,"...",
"Revenu du ménage en 2020","  Revenu total moyen des ménages en 2020 ($)",,106300,"",,"...",,"...",106300,"",,"...",,"...",
"Revenu du ménage en 2020","  Revenu après impôt moyen des ménages en 2020 ($)",, 87700,"",,"...",,"...", 87700,"",,"...",,"...",
"Revenu du ménage en 2020","    Total - Statistiques du revenu en 2020 pour les ménages privés comptant une personne - Données-échantillon (25 %)",,4394500,"",,"...",,"...",,"...",,"...",,"...",
"Revenu du ménage en 2020","      Revenu total moyen des ménages comptant une personne en 2020 ($)",, 53350,"",,"...",,"...", 53350,"",,"...",,"...",
"Revenu du ménage en 2020","      Revenu après impôt moyen des ménages comptant une personne en 2020 ($)",, 44360,"",,"...",,"...", 44360,"",,"...",,"...",
"Revenu du ménage en 2020","    Total - Statistiques du revenu en 2020 pour les ménages privés comptant deux personnes ou plus - Données-échantillon (25 %)",,10584445,"",,"...",,"...",,"...",,"...",,"...",
"Revenu du ménage en 2020","      Revenu total moyen des ménages comptant deux personnes ou plus en 2020 ($)",,128200,"",,"...",,"...",128200,"",,"...",,"...",
"Revenu du ménage en 2020","      Revenu après impôt moyen des ménages comptant deux personnes ou plus en 2020 ($)",,105700,"",,"...",,"...",105700,"",,"...",,"...",
"Revenu du ménage en 2020","Total - Tranches de revenu total du ménage en 2020 pour les ménages privés - Données intégrales (100 %)",21,14978940,"",,"...",,"...",  100.0,"",,"...",,"...",
"Revenu du ménage en 2020","  Moins de 5 000 $",,165175,"",,"...",,"...",    1.1,"",,"...",,"...",
"Revenu du ménage en 2020","  5 000 $ à 9 999 $",, 91750,"",,"...",,"...",    0.6,"",,"...",,"...",
"Revenu du ménage en 2020","  10 000 $ à 14 999 $",,178475,"",,"...",,"...",    1.2,"",,"...",,"...",
"Revenu du ménage en 2020","  15 000 $ à 19 999 $",,274140,"",,"...",,"...",    1.8,"",,"...",,"...",
"Revenu du ménage en 2020","  20 000 $ à 24 999 $",,637695,"",,"...",,"...",    4.3,"",,"...",,"...",
"Revenu du ménage en 2020","  25 000 $ à 29 999 $",,505875,"",,"...",,"...",    3.4,"",,"...",,"...",
"Revenu du ménage en 2020","  30 000 $ à 34 999 $",,488735,"",,"...",,"...",    3.3,"",,"...",,"...",
"Revenu du ménage en 2020","  35 000 $ à 39 999 $",,560950,"",,"...",,"...",    3.7,"",,"...",,"...",
"Revenu du ménage en 2020","  40 000 $ à 44 999 $",,572650,"",,"...",,"...",    3.8,"",,"...",,"...",
"Revenu du ménage en 2020","  45 000 $ à 49 999 $",,559155,"",,"...",,"...",    3.7,"",,"...",,"...",
"Revenu du ménage en 2020","  50 000 $ à 59 999 $",,1093185,"",,"...",,"...",    7.3,"",,"...",,"...",
"Revenu du ménage en 2020","  60 000 $ à 69 999 $",,1044715,"",,"...",,"...",    7.0,"",,"...",,"...",
"Revenu du ménage en 2020","  70 000 $ à 79 999 $",,986460,"",,"...",,"...",    6.6,"",,"...",,"...",
"Revenu du ménage en 2020","  80 000 $ à 89 999 $",,921205,"",,"...",,"...",    6.2,"",,"...",,"...",
"Revenu du ménage en 2020","  90 000 $ à 99 999 $",,844835,"",,"...",,"...",    5.6,"",,"...",,"...",
"Revenu du ménage en 2020","  100 000 $ et plus",,6053945,"",,"...",,"...",   40.4,"",,"...",,"...",
"Revenu du ménage en 2020","    100 000 $ à 124 999 $",,1753485,"",,"...",,"...",   11.7,"",,"...",,"...",
"Revenu du ménage en 2020","    125 000 $ à 149 999 $",,1283445,"",,"...",,"...",    8.6,"",,"...",,"...",
"Revenu du ménage en 2020","    150 000 $ à 199 999 $",,1545935,"",,"...",,"...",   10.3,"",,"...",,"...",
"Revenu du ménage en 2020","    200 000 $ et plus",,1471075,"",,"...",,"...",    9.8,"",,"...",,"...",
"Revenu du ménage en 2020","Total - Tranches de revenu après impôt du ménage en 2020 pour les ménages privés - Données intégrales (100 %)",22,14978940,"",,"...",,"...",  100.0,"",,"...",,"...",
"Revenu du ménage en 2020","  Moins de 5 000 $",,186735,"",,"...",,"...",    1.2,"",,"...",,"...",
"Revenu du ménage en 2020","  5 000 $ à 9 999 $",, 95195,"",,"...",,"...",    0.6,"",,"...",,"...",
"Revenu du ménage en 2020","  10 000 $ à 14 999 $",,183430,"",,"...",,"...",    1.2,"",,"...",,"...",
"Revenu du ménage en 2020","  15 000 $ à 19 999 $",,289545,"",,"...",,"...",    1.9,"",,"...",,"...",
"Revenu du ménage en 2020","  20 000 $ à 24 999 $",,681900,"",,"...",,"...",    4.6,"",,"...",,"...",
"Revenu du ménage en 2020","  25 000 $ à 29 999 $",,589110,"",,"...",,"...",    3.9,"",,"...",,"...",
